date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:30:17	90557/90557	---M--	200	added ('OK')	image/png	etag:%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/hero/desktop-safety-gladys.png	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/hero/desktop-safety-gladys.png	(from https://www.entyviohcp.com/safety-profile)
10:30:17	58927/58927	---M--	200	added ('OK')	image/png	etag:%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/hero/desktop-safety-chris.png	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/hero/desktop-safety-chris.png	(from https://www.entyviohcp.com/safety-profile)
10:30:17	1050/1050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/vs.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/vs.svg	(from https://www.entyviohcp.com/safety-profile)
10:30:18	1905/1905	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/five.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/five.svg	(from https://www.entyviohcp.com/safety-profile)
10:30:18	1968/1968	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/arrows.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/arrows.svg	(from https://www.entyviohcp.com/safety-profile)
10:30:18	1649/1649	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/seven.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/seven.svg	(from https://www.entyviohcp.com/safety-profile)
10:30:19	452382/452382	---M--	200	added ('OK')	image/jpeg	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/images/tables/mobile-uc-cd-trials-adverse-events.jpg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/tables/mobile-uc-cd-trials-adverse-events.jpg	(from https://www.entyviohcp.com/safety-profile)
10:30:19	7083/7083	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/infections.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/infections.svg	(from https://www.entyviohcp.com/safety-profile)
10:30:19	5186/5186	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/safety-serious-infections.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/safety-serious-infections.svg	(from https://www.entyviohcp.com/safety-profile)
10:30:20	1827/1827	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/immunogenicity.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/immunogenicity.svg	(from https://www.entyviohcp.com/safety-profile)
10:30:20	5037/5037	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/brain.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/brain.svg	(from https://www.entyviohcp.com/safety-profile)
10:30:20	1830/1830	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/liver.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/liver.svg	(from https://www.entyviohcp.com/safety-profile)
10:30:21	4766/4766	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/malignancies.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/malignancies.svg	(from https://www.entyviohcp.com/safety-profile)
10:30:21	3360/3360	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/safety-adverse-reactions.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/safety-adverse-reactions.svg	(from https://www.entyviohcp.com/safety-profile)
10:30:22	2725/2725	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/safety-irrs.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/safety-irrs.svg	(from https://www.entyviohcp.com/safety-profile)
10:30:22	35628/35628	---M--	200	added ('OK')	image/png	etag:%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/graphics/baseline-characteristics-arrow-graphic.png	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/graphics/baseline-characteristics-arrow-graphic.png	(from https://www.entyviohcp.com/safety-profile)
10:30:22	8381/8381	---M--	200	added ('OK')	image/png	etag:%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/charts/mobile-adverse-event.png	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/charts/mobile-adverse-event.png	(from https://www.entyviohcp.com/safety-profile)
10:30:22	22439/22439	---M--	200	added ('OK')	image/png	etag:%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/charts/mobile-selected-adverse-event.png	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/charts/mobile-selected-adverse-event.png	(from https://www.entyviohcp.com/safety-profile)
10:30:23	68406/68406	---M--	200	added ('OK')	image/png	etag:%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/hero/desktop-dosing-daniel.png	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/hero/desktop-dosing-daniel.png	(from https://www.entyviohcp.com/dosing-administration)
10:30:23	61652/61652	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/iv-week-0.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/iv-week-0.svg	(from https://www.entyviohcp.com/dosing-administration)
10:30:23	51768/51768	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/iv-week-2.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/iv-week-2.svg	(from https://www.entyviohcp.com/dosing-administration)
10:30:24	53392/53392	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/iv-week-6.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/iv-week-6.svg	(from https://www.entyviohcp.com/dosing-administration)
10:30:24	51844/51844	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/iv-q8w.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/iv-q8w.svg	(from https://www.entyviohcp.com/dosing-administration)
10:30:25	2869/2869	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/iv-bag.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/iv-bag.svg	(from https://www.entyviohcp.com/dosing-administration)
10:30:25	2604/2604	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/monitoring.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/monitoring.svg	(from https://www.entyviohcp.com/dosing-administration)
10:30:25	1145/1145	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/rx.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/rx.svg	(from https://www.entyviohcp.com/dosing-administration)
10:30:26	1093/1093	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/clipboard.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/clipboard.svg	(from https://www.entyviohcp.com/dosing-administration)
10:30:26	201785/201785	---M--	200	added ('OK')	image/png	etag:%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/hero/entyvioconnect-bg.png	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/hero/entyvioconnect-bg.png	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:26	32217/32217	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/logos/logo-entyvioconnect.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/logos/logo-entyvioconnect.svg	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:27	318877/318877	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/EntyvioConnect-Enrollment-Form.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/EntyvioConnect-Enrollment-Form.pdf	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:27	33120/33120	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Feb%202022%2003:30:27%20GMT	https://www.entyviohcp.com/access-support/affordability	C:/entyviohcp/entyviohcp/www.entyviohcp.com/access-support/affordability.html	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:27	30997/30997	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Feb%202022%2003:30:27%20GMT	https://www.entyviohcp.com/access-support/patient-education	C:/entyviohcp/entyviohcp/www.entyviohcp.com/access-support/patient-education.html	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:27	32929/32929	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Feb%202022%2003:30:27%20GMT	https://www.entyviohcp.com/access-support/forms-resources	C:/entyviohcp/entyviohcp/www.entyviohcp.com/access-support/forms-resources.html	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:28	2880/2880	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/ec-phone.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/ec-phone.svg	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:28	299094/299094	---M--	200	added ('OK')	image/png	etag:%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/graphics/entyvioconnect_insurance_support.png	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/graphics/entyvioconnect_insurance_support.png	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:29	25880/25880	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/Sample-Letter-of-Medical-Necessity.docx	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/Sample-Letter-of-Medical-Necessity.docx	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:29	27239/27239	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/Sample-Letter-of-Appeal.docx	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/Sample-Letter-of-Appeal.docx	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:29	23898/23898	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/Appeal-Letter-for-Rejected-Claim.docx	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/Appeal-Letter-for-Rejected-Claim.docx	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:30	246961/246961	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/Hospital-Outpatient-Sample-UB-04-Claim-Form.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/Hospital-Outpatient-Sample-UB-04-Claim-Form.pdf	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:31	5060337/5060337	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/Entyvio-Reimbursement-Toolkit.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/Entyvio-Reimbursement-Toolkit.pdf	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:31	251834/251834	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/Physician-Office-Sample-CMS-1500-Claim-Form.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/Physician-Office-Sample-CMS-1500-Claim-Form.pdf	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:32	407950/407950	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/Hospital-Outpatient-Sample-UB-04-Claim-Form-Instructions.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/Hospital-Outpatient-Sample-UB-04-Claim-Form-Instructions.pdf	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:32	579293/579293	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/Physician-Office-Sample-CMS-1500-Claim-Form-Instructions.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/Physician-Office-Sample-CMS-1500-Claim-Form-Instructions.pdf	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:32	17369/17369	---M--	200	added ('OK')	image/png	etag:%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/charts/entyvioconnect-desktop-chart.png	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/charts/entyvioconnect-desktop-chart.png	(from https://www.entyviohcp.com/access-support/insurance-support)
10:30:32	714819/714819	---M--	200	added ('OK')	image/png	etag:%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/hero/desktop-resources-patient.png	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/hero/desktop-resources-patient.png	(from https://www.entyviohcp.com/resources/professional-resources)
10:30:33	68838/68838	---M--	200	added ('OK')	image/png	etag:%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/hero/desktop-resources-stu.png	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/hero/desktop-resources-stu.png	(from https://www.entyviohcp.com/resources/professional-resources)
10:30:33	133897/133897	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/ACG-UC-Guidelines.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/ACG-UC-Guidelines.pdf	(from https://www.entyviohcp.com/resources/professional-resources)
10:30:33	1037/1037	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/icons/download-small.svg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/icons/download-small.svg	(from https://www.entyviohcp.com/resources/professional-resources)
10:30:34	1059311/1059311	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/GI-Perspective-Issue-1.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/GI-Perspective-Issue-1.pdf	(from https://www.entyviohcp.com/resources/professional-resources)
10:30:34	899456/899456	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/CD-Leave-Behind.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/CD-Leave-Behind.pdf	(from https://www.entyviohcp.com/resources/professional-resources)
10:30:36	48169/48169	---M--	200	added ('OK')	image/jpeg	etag:%228098a55188f2d71:0%22	https://www.entyviohcp.com/Content/images/graphics/virtual-acg.jpg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/graphics/virtual-acg.jpg	(from https://www.entyviohcp.com/resources/virtual-congress)
10:30:36	11822939/11822939	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/GI-Perspective-Issue-2.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/GI-Perspective-Issue-2.pdf	(from https://www.entyviohcp.com/resources/professional-resources)
10:30:36	1078219/1078219	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/Patient-reported-Outcomes-Brochure.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/Patient-reported-Outcomes-Brochure.pdf	(from https://www.entyviohcp.com/resources/professional-resources)
10:30:36	62528/62528	---M--	200	added ('OK')	image/jpeg	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/images/video-posters/video_01_poster.jpg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/video-posters/video_01_poster.jpg	(from https://www.entyviohcp.com/resources/peer-perspective)
10:30:37	50770/50770	---M--	200	added ('OK')	image/jpeg	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/images/video-posters/video_02_poster.jpg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/video-posters/video_02_poster.jpg	(from https://www.entyviohcp.com/resources/peer-perspective)
10:30:37	56542/56542	---M--	200	added ('OK')	image/jpeg	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/images/video-posters/video_03_poster.jpg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/video-posters/video_03_poster.jpg	(from https://www.entyviohcp.com/resources/peer-perspective)
10:30:37	64240/64240	---M--	200	added ('OK')	image/jpeg	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/images/video-posters/video_04_poster.jpg	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/images/video-posters/video_04_poster.jpg	(from https://www.entyviohcp.com/resources/peer-perspective)
10:30:38	428487/428487	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/UC-Treatment-Options-Brochure.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/UC-Treatment-Options-Brochure.pdf	(from https://www.entyviohcp.com/resources/patient-resources)
10:30:38	465535/465535	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/CD-Treatment-Options-Brochure.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/CD-Treatment-Options-Brochure.pdf	(from https://www.entyviohcp.com/resources/patient-resources)
10:30:39	2970874/2970874	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/Entyvio-Patient-Brochure-Spanish.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/Entyvio-Patient-Brochure-Spanish.pdf	(from https://www.entyviohcp.com/resources/patient-resources)
10:30:39	3009159/3009159	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/Entyvio-Patient-Brochure.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/Entyvio-Patient-Brochure.pdf	(from https://www.entyviohcp.com/resources/patient-resources)
10:30:40	1129/1129	---M--	200	added ('OK')	image/x-icon	etag:%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/favicon.ico	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/favicon.ico	(from https://www.entyviohcp.com/local-coverage/)
10:30:40	1194332/1194332	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/Entyvio-Patient-Infusion-Guide.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/Entyvio-Patient-Infusion-Guide.pdf	(from https://www.entyviohcp.com/resources/patient-resources)
10:30:40	1806490/1806490	---M--	200	added ('OK')	application/pdf	etag:%2202f3e5288f2d71:0%22	https://www.entyviohcp.com/Content/pdf/EntyvioConnect-Patient-Brochure.pdf	C:/entyviohcp/entyviohcp/www.entyviohcp.com/Content/pdf/EntyvioConnect-Patient-Brochure.pdf	(from https://www.entyviohcp.com/resources/patient-resources)
10:30:40	183110/183110	---MCZ	200	added ('OK')	text/css	etag:W/%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/_next/static/css/0f32b86eab8f4208ba22.css	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/_next/static/css/0f32b86eab8f4208ba22.css	(from https://www.entyviohcp.com/local-coverage/)
10:30:40	16385/16385	---MCZ	200	added ('OK')	text/css	etag:W/%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/_next/static/css/97b3dddfef7c0134e510.css	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/_next/static/css/97b3dddfef7c0134e510.css	(from https://www.entyviohcp.com/local-coverage/)
10:30:41	17354/17354	---MCZ	200	added ('OK')	application/javascript	etag:W/%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/_next/static/chunks/main-8db7af9f0dfb8b947088.js	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/_next/static/chunks/main-8db7af9f0dfb8b947088.js	(from https://www.entyviohcp.com/local-coverage/)
10:30:41	2829/2829	---MCZ	200	added ('OK')	application/javascript	etag:W/%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/_next/static/chunks/webpack-a26eb6582c25f09d2754.js	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/_next/static/chunks/webpack-a26eb6582c25f09d2754.js	(from https://www.entyviohcp.com/local-coverage/)
10:30:41	131077/131077	---MCZ	200	added ('OK')	application/javascript	etag:W/%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/_next/static/chunks/framework.418cf966c791d0d18665.js	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/_next/static/chunks/framework.418cf966c791d0d18665.js	(from https://www.entyviohcp.com/local-coverage/)
10:30:42	8872/8872	---MCZ	200	added ('OK')	application/javascript	etag:W/%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/_next/static/chunks/commons.3bc79d102d505812d92d.js	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/_next/static/chunks/commons.3bc79d102d505812d92d.js	(from https://www.entyviohcp.com/local-coverage/)
10:30:42	32415/32415	---MCZ	200	added ('OK')	application/javascript	etag:W/%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/_next/static/chunks/f6078781a05fe1bcb0902d23dbbb2662c8d200b3.0b139e82975367935d55.js	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/_next/static/chunks/f6078781a05fe1bcb0902d23dbbb2662c8d200b3.0b139e82975367935d55.js	(from https://www.entyviohcp.com/local-coverage/)
10:30:42	18871/18871	---MCZ	200	added ('OK')	application/javascript	etag:W/%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/_next/static/chunks/pages/_app-9a4b1fa6ebd8cbcce79f.js	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/_next/static/chunks/pages/_app-9a4b1fa6ebd8cbcce79f.js	(from https://www.entyviohcp.com/local-coverage/)
10:30:43	91357/91357	---MCZ	200	added ('OK')	application/javascript	etag:W/%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/_next/static/chunks/3c7ab785.f4085bceaa960223b445.js	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/_next/static/chunks/3c7ab785.f4085bceaa960223b445.js	(from https://www.entyviohcp.com/local-coverage/)
10:30:43	48495/48495	---MCZ	200	added ('OK')	application/javascript	etag:W/%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/_next/static/chunks/ef0e3b0f.850a92fb4af11670bc93.js	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/_next/static/chunks/ef0e3b0f.850a92fb4af11670bc93.js	(from https://www.entyviohcp.com/local-coverage/)
10:30:43	167700/167700	---MCZ	200	added ('OK')	application/javascript	etag:W/%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/_next/static/chunks/ad7f724d.1ff75d439e4fd25b3f65.js	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/_next/static/chunks/ad7f724d.1ff75d439e4fd25b3f65.js	(from https://www.entyviohcp.com/local-coverage/)
10:30:44	332231/332231	---MCZ	200	added ('OK')	application/javascript	etag:W/%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/_next/static/chunks/e78312c5.cd2916066eb4bcff9b32.js	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/_next/static/chunks/e78312c5.cd2916066eb4bcff9b32.js	(from https://www.entyviohcp.com/local-coverage/)
10:30:48	227283/227283	---MCZ	200	added ('OK')	application/x-javascript	etag:%2223f3008c4415450681c62303cc921d35:1636587040.398255%22	http://assets.adobedtm.com/8fee56b0a165/6889643c630d/launch-77f46a9f3347-development.min.js	C:/entyviohcp/entyviohcp/assets.adobedtm.com/8fee56b0a165/6889643c630d/launch-77f46a9f3347-development.min.js	(from https://www.entyviohcp.com/local-coverage/)
10:30:48	12179/12179	---M--	200	added ('OK')	image/png	etag:%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/images/takeda-logo-2x.png	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/images/takeda-logo-2x.png	(from https://www.entyviohcp.com/local-coverage/)
10:30:48	60984/60984	---M--	200	added ('OK')	image/png	etag:%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/images/entyvio_connect_logo_2x.png	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/images/entyvio_connect_logo_2x.png	(from https://www.entyviohcp.com/local-coverage/)
10:30:48	1016503/1016503	---MCZ	200	added ('OK')	application/javascript	etag:W/%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/_next/static/chunks/pages/index-629b7223086a46c3f90a.js	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/_next/static/chunks/pages/index-629b7223086a46c3f90a.js	(from https://www.entyviohcp.com/local-coverage/)
10:30:49	76880/76880	---M--	200	added ('OK')	image/png	etag:%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/images/entyvio-logo-color-2x.png	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/images/entyvio-logo-color-2x.png	(from https://www.entyviohcp.com/local-coverage/)
10:30:50	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	C:/entyviohcp/entyviohcp/code.jquery.com/jquery-3.6.0.min.js	(from https://www.entyviohcp.com/local-coverage/)
10:31:11	92426/92426	---MCZ	200	added ('OK')	application/javascript	etag:W/%2205c6f5388f2d71:0%22	https://www.entyviohcp.com/local-coverage/_next/static/chunks/polyfills-0164f4930d833963d61f.js	C:/entyviohcp/entyviohcp/www.entyviohcp.com/local-coverage/_next/static/chunks/polyfills-0164f4930d833963d61f.js	(from https://www.entyviohcp.com/local-coverage/)
